Country.Region,day,value
North Macedonia,2.24.20,0
North Macedonia,2.25.20,0
North Macedonia,2.26.20,1
North Macedonia,2.27.20,1
North Macedonia,2.28.20,1
North Macedonia,2.29.20,1
North Macedonia,3.1.20,1
North Macedonia,3.2.20,1
North Macedonia,3.3.20,1
North Macedonia,3.4.20,1
North Macedonia,3.5.20,1
North Macedonia,3.6.20,3
North Macedonia,3.7.20,3
North Macedonia,3.8.20,3
North Macedonia,3.9.20,3
North Macedonia,3.10.20,7
North Macedonia,3.11.20,7
North Macedonia,3.12.20,7
North Macedonia,3.13.20,14
Norway,1.22.20,0
Norway,1.23.20,0
Norway,1.24.20,0
Norway,1.25.20,0
Norway,1.26.20,0
Norway,1.27.20,0
Norway,1.28.20,0
Norway,1.29.20,0
Norway,1.30.20,0
Norway,1.31.20,0
Norway,2.1.20,0
Norway,2.2.20,0
Norway,2.3.20,0
Norway,2.4.20,0
Norway,2.5.20,0
Norway,2.6.20,0
Norway,2.7.20,0
Norway,2.8.20,0
Norway,2.9.20,0
Norway,2.10.20,0
Norway,2.11.20,0
Norway,2.12.20,0
Norway,2.13.20,0
Norway,2.14.20,0
Norway,2.15.20,0
Norway,2.16.20,0
Norway,2.17.20,0
Norway,2.18.20,0
Norway,2.19.20,0
Norway,2.20.20,0
Norway,2.21.20,0
Norway,2.22.20,0
Norway,2.23.20,0
Norway,2.24.20,0
Norway,2.25.20,0
Norway,2.26.20,1
Norway,2.27.20,1
Norway,2.28.20,6
Norway,2.29.20,15
Norway,3.1.20,19
Norway,3.2.20,25
Norway,3.3.20,32
Norway,3.4.20,56
Norway,3.5.20,87
Norway,3.6.20,108
Norway,3.7.20,147
Norway,3.8.20,176
Norway,3.9.20,205
Norway,3.10.20,400
Norway,3.11.20,598
Norway,3.12.20,702
Norway,3.13.20,996
Romania,1.22.20,0
Romania,1.23.20,0
Romania,1.24.20,0
Romania,1.25.20,0
Romania,1.26.20,0
Romania,1.27.20,0
Romania,1.28.20,0
Romania,1.29.20,0
Romania,1.30.20,0
Romania,1.31.20,0
Romania,2.1.20,0
Romania,2.2.20,0
Romania,2.3.20,0
Romania,2.4.20,0
Romania,2.5.20,0
Romania,2.6.20,0
Romania,2.7.20,0
Romania,2.8.20,0
Romania,2.9.20,0
Romania,2.10.20,0
Romania,2.11.20,0
Romania,2.12.20,0
Romania,2.13.20,0
Romania,2.14.20,0
Romania,2.15.20,0
Romania,2.16.20,0
Romania,2.17.20,0
Romania,2.18.20,0
Romania,2.19.20,0
Romania,2.20.20,0
Romania,2.21.20,0
Romania,2.22.20,0
Romania,2.23.20,0
Romania,2.24.20,0
Romania,2.25.20,0
Romania,2.26.20,1
Romania,2.27.20,1
Romania,2.28.20,3
Romania,2.29.20,3
Romania,3.1.20,3
Romania,3.2.20,3
Romania,3.3.20,3
Romania,3.4.20,4
Romania,3.5.20,6
Romania,3.6.20,9
Romania,3.7.20,9
Romania,3.8.20,15
Romania,3.9.20,15
Romania,3.10.20,25
Romania,3.11.20,45
Romania,3.12.20,49
Romania,3.13.20,89
Estonia,1.22.20,0
Estonia,1.23.20,0
Estonia,1.24.20,0
Estonia,1.25.20,0
Estonia,1.26.20,0
Estonia,1.27.20,0
Estonia,1.28.20,0
Estonia,1.29.20,0
Estonia,1.30.20,0
Estonia,1.31.20,0
Estonia,2.1.20,0
Estonia,2.2.20,0
Estonia,2.3.20,0
Estonia,2.4.20,0
Estonia,2.5.20,0
Estonia,2.6.20,0
Estonia,2.7.20,0
Estonia,2.8.20,0
Estonia,2.9.20,0
Estonia,2.10.20,0
Estonia,2.11.20,0
Estonia,2.12.20,0
Estonia,2.13.20,0
Estonia,2.14.20,0
Estonia,2.15.20,0
Estonia,2.16.20,0
Estonia,2.17.20,0
Estonia,2.18.20,0
Estonia,2.19.20,0
Estonia,2.20.20,0
Estonia,2.21.20,0
Estonia,2.22.20,0
Estonia,2.23.20,0
Estonia,2.24.20,0
Estonia,2.25.20,0
Estonia,2.26.20,0
Estonia,2.27.20,1
Estonia,2.28.20,1
Estonia,2.29.20,1
Estonia,3.1.20,1
Estonia,3.2.20,1
Estonia,3.3.20,2
Estonia,3.4.20,2
Estonia,3.5.20,3
Estonia,3.6.20,10
Estonia,3.7.20,10
Estonia,3.8.20,10
Estonia,3.9.20,10
Estonia,3.10.20,12
Estonia,3.11.20,16
Estonia,3.12.20,16
Estonia,3.13.20,79
Netherlands,1.22.20,0
Netherlands,1.23.20,0
Netherlands,1.24.20,0
Netherlands,1.25.20,0
Netherlands,1.26.20,0
Netherlands,1.27.20,0
Netherlands,1.28.20,0
Netherlands,1.29.20,0
Netherlands,1.30.20,0
Netherlands,1.31.20,0
Netherlands,2.1.20,0
Netherlands,2.2.20,0
Netherlands,2.3.20,0
Netherlands,2.4.20,0
Netherlands,2.5.20,0
Netherlands,2.6.20,0
Netherlands,2.7.20,0
Netherlands,2.8.20,0
Netherlands,2.9.20,0
Netherlands,2.10.20,0
Netherlands,2.11.20,0
Netherlands,2.12.20,0
Netherlands,2.13.20,0
Netherlands,2.14.20,0
Netherlands,2.15.20,0
Netherlands,2.16.20,0
Netherlands,2.17.20,0
Netherlands,2.18.20,0
Netherlands,2.19.20,0
Netherlands,2.20.20,0
Netherlands,2.21.20,0
Netherlands,2.22.20,0
Netherlands,2.23.20,0
Netherlands,2.24.20,0
Netherlands,2.25.20,0
Netherlands,2.26.20,0
Netherlands,2.27.20,1
Netherlands,2.28.20,1
Netherlands,2.29.20,6
Netherlands,3.1.20,10
Netherlands,3.2.20,18
Netherlands,3.3.20,24
Netherlands,3.4.20,38
Netherlands,3.5.20,82
Netherlands,3.6.20,128
Netherlands,3.7.20,188
Netherlands,3.8.20,265
Netherlands,3.9.20,321
Netherlands,3.10.20,382
Netherlands,3.11.20,503
Netherlands,3.12.20,503
Netherlands,3.13.20,804
San Marino,1.22.20,0
San Marino,1.23.20,0
San Marino,1.24.20,0
San Marino,1.25.20,0
San Marino,1.26.20,0
San Marino,1.27.20,0
San Marino,1.28.20,0
San Marino,1.29.20,0
San Marino,1.30.20,0
San Marino,1.31.20,0
San Marino,2.1.20,0
San Marino,2.2.20,0
San Marino,2.3.20,0
San Marino,2.4.20,0
San Marino,2.5.20,0
San Marino,2.6.20,0
San Marino,2.7.20,0
San Marino,2.8.20,0
San Marino,2.9.20,0
San Marino,2.10.20,0
San Marino,2.11.20,0
San Marino,2.12.20,0
San Marino,2.13.20,0
San Marino,2.14.20,0
San Marino,2.15.20,0
San Marino,2.16.20,0
San Marino,2.17.20,0
San Marino,2.18.20,0
San Marino,2.19.20,0
San Marino,2.20.20,0
San Marino,2.21.20,0
San Marino,2.22.20,0
San Marino,2.23.20,0
San Marino,2.24.20,0
San Marino,2.25.20,0
San Marino,2.26.20,0
San Marino,2.27.20,1
San Marino,2.28.20,1
San Marino,2.29.20,1
San Marino,3.1.20,1
San Marino,3.2.20,8
San Marino,3.3.20,10
San Marino,3.4.20,16
San Marino,3.5.20,21
San Marino,3.6.20,21
San Marino,3.7.20,23
San Marino,3.8.20,36
San Marino,3.9.20,36
San Marino,3.10.20,51
San Marino,3.11.20,62
San Marino,3.12.20,69
San Marino,3.13.20,80
Belarus,1.22.20,0
Belarus,1.23.20,0
Belarus,1.24.20,0
Belarus,1.25.20,0
Belarus,1.26.20,0
Belarus,1.27.20,0
Belarus,1.28.20,0
Belarus,1.29.20,0
Belarus,1.30.20,0
Belarus,1.31.20,0
Belarus,2.1.20,0
Belarus,2.2.20,0
Belarus,2.3.20,0
Belarus,2.4.20,0
Belarus,2.5.20,0
Belarus,2.6.20,0
Belarus,2.7.20,0
Belarus,2.8.20,0
Belarus,2.9.20,0
Belarus,2.10.20,0
Belarus,2.11.20,0
Belarus,2.12.20,0
Belarus,2.13.20,0
Belarus,2.14.20,0
Belarus,2.15.20,0
Belarus,2.16.20,0
Belarus,2.17.20,0
Belarus,2.18.20,0
Belarus,2.19.20,0
Belarus,2.20.20,0
Belarus,2.21.20,0
Belarus,2.22.20,0
Belarus,2.23.20,0
Belarus,2.24.20,0
Belarus,2.25.20,0
Belarus,2.26.20,0
Belarus,2.27.20,0
Belarus,2.28.20,1
Belarus,2.29.20,1
Belarus,3.1.20,1
Belarus,3.2.20,1
Belarus,3.3.20,1
Belarus,3.4.20,6
Belarus,3.5.20,6
Belarus,3.6.20,6
Belarus,3.7.20,6
Belarus,3.8.20,6
Belarus,3.9.20,6
Belarus,3.10.20,9
Belarus,3.11.20,9
Belarus,3.12.20,12
Belarus,3.13.20,27
Iceland,1.22.20,0
Iceland,1.23.20,0
Iceland,1.24.20,0
Iceland,1.25.20,0
Iceland,1.26.20,0
Iceland,1.27.20,0
Iceland,1.28.20,0
Iceland,1.29.20,0
Iceland,1.30.20,0
Iceland,1.31.20,0
Iceland,2.1.20,0
Iceland,2.2.20,0
Iceland,2.3.20,0
Iceland,2.4.20,0
Iceland,2.5.20,0
Iceland,2.6.20,0
Iceland,2.7.20,0
Iceland,2.8.20,0
Iceland,2.9.20,0
Iceland,2.10.20,0
Iceland,2.11.20,0
Iceland,2.12.20,0
Iceland,2.13.20,0
Iceland,2.14.20,0
Iceland,2.15.20,0
Iceland,2.16.20,0
Iceland,2.17.20,0
Iceland,2.18.20,0
Iceland,2.19.20,0
Iceland,2.20.20,0
Iceland,2.21.20,0
Iceland,2.22.20,0
Iceland,2.23.20,0
Iceland,2.24.20,0
Iceland,2.25.20,0
Iceland,2.26.20,0
Iceland,2.27.20,0
Iceland,2.28.20,1
Iceland,2.29.20,1
Iceland,3.1.20,3
Iceland,3.2.20,6
Iceland,3.3.20,11
Iceland,3.4.20,26
Iceland,3.5.20,34
Iceland,3.6.20,43
Iceland,3.7.20,50
Iceland,3.8.20,50
Iceland,3.9.20,58
Iceland,3.10.20,69
Iceland,3.11.20,85
Iceland,3.12.20,103
Iceland,3.13.20,134
Lithuania,1.22.20,0
Lithuania,1.23.20,0
Lithuania,1.24.20,0
Lithuania,1.25.20,0
Lithuania,1.26.20,0
Lithuania,1.27.20,0
Lithuania,1.28.20,0
Lithuania,1.29.20,0
Lithuania,1.30.20,0
Lithuania,1.31.20,0
Lithuania,2.1.20,0
Lithuania,2.2.20,0
Lithuania,2.3.20,0
